,Gene,Total number of mutations,Number of samples with one or more mutations,Profiled Samples,Percentage of samples with one or more mutations,Is Cancer Gene
6294,TBRG4,29,22,517,4.3%,"No
"
6295,CCPG1,48,36,517,7.0%,"No
"
6296,IKZF3,23,21,517,4.1%,"Yes
"
6297,IKZF2,25,19,517,3.7%,"Yes
"
6298,PCDHA8,71,51,517,9.9%,"No
"
6299,ERMN,21,18,517,3.5%,"No
"
6300,FRS2,22,15,517,2.9%,"Yes
"
6301,PCDHA7,66,38,517,7.4%,"No
"
6302,CNOT6,27,22,517,4.3%,"No
"
6303,PCDHA6,76,49,517,9.5%,"No
"
6304,ZNF512B,31,23,517,4.4%,"No
"
6305,PCDHA5,71,45,517,8.7%,"No
"
6306,ZNF490,36,27,517,5.2%,"No
"
6307,RAB11B,5,5,517,1.0%,"No
"
6308,DLG5,65,43,517,8.3%,"No
"
6309,ITCH,46,34,517,6.6%,"No
"
6310,LRRC47,25,18,517,3.5%,"No
"
6311,PRR12,42,35,517,6.8%,"No
"
6312,ZNF484,50,37,517,7.2%,"No
"
6313,CEP170B,28,24,517,4.6%,"No
"
6314,L3MBTL2,29,24,517,4.6%,"No
"
6315,FAXDC2,21,21,517,4.1%,"No
"
6316,PCDHA4,72,48,517,9.3%,"No
"
6317,PLEKHH1,49,34,517,6.6%,"No
"
6318,TFAP2D,34,27,517,5.2%,"No
"
6319,LRTOMT,5,5,517,1.0%,"No
"
6320,FAM177A1,10,9,517,1.7%,"No
"
6321,NEU3,23,18,517,3.5%,"No
"
6322,PCDHA3,78,47,517,9.1%,"No
"
6323,GRAMD1B,45,33,517,6.4%,"No
"
6324,PCDHA2,67,43,517,8.3%,"No
"
6325,SHROOM4,87,50,517,9.7%,"No
"
6326,GRWD1,13,11,517,2.1%,"No
"
6327,FAM114A2,28,22,517,4.3%,"No
"
6328,PCDHA1,60,43,517,8.3%,"No
"
6329,USP31,52,38,517,7.4%,"No
"
6330,MARVELD1,1,1,517,0.2%,"No
"
6331,DLGAP1,45,31,517,6.0%,"No
"
6332,GCNT3,18,14,517,2.7%,"No
"
6333,UBE2L6,9,9,517,1.7%,"No
"
6334,CRLF1,8,8,517,1.5%,"No
"
6335,MEIG1,8,8,517,1.5%,"No
"
6336,DHRS3,9,9,517,1.7%,"No
"
6337,ODF3B,1,1,517,0.2%,"No
"
6338,GCM2,25,20,517,3.9%,"No
"
6339,GPR50,36,27,517,5.2%,"No
"
6340,CRACD,93,54,517,10.4%,"No
"
6341,RNF150,20,16,517,3.1%,"No
"
6342,TEX15,149,62,517,12.0%,"No
"
6343,NOG,3,3,517,0.6%,"No
"
6344,MSC,8,8,517,1.5%,"No
"
6345,PLEKHG1,63,43,517,8.3%,"No
"
6346,PNMA1,17,16,517,3.1%,"No
"
6347,KIAA1210,128,57,517,11.0%,"No
"
6348,TSSK4,8,7,517,1.4%,"No
"
6349,TEX11,57,37,517,7.2%,"No
"
6350,NT5DC4,12,12,517,2.3%,"No
"
6351,TEX14,73,41,517,7.9%,"No
"
6352,NLN,18,18,517,3.5%,"No
"
6353,TEX13B,18,18,517,3.5%,"No
"
6354,ANKRD31,52,40,517,7.7%,"No
"
6355,ESYT2,50,33,517,6.4%,"No
"
6356,TEX12,8,8,517,1.5%,"No
"
6357,ODF2L,53,37,517,7.2%,"No
"
6358,TSPOAP1,69,40,517,7.7%,"No
"
6359,CACNA2D2,30,27,517,5.2%,"No
"
6360,AIMP1,19,16,517,3.1%,"No
"
6361,NKX2-6,8,8,517,1.5%,"No
"
6362,OR2AT4,17,14,517,2.7%,"No
"
6363,MFHAS1,22,20,517,3.9%,"No
"
6364,PIWIL3,45,36,517,7.0%,"No
"
6365,HEG1,62,39,517,7.5%,"No
"
6366,RNF17,118,60,517,11.6%,"No
"
6367,RIMKLB,21,19,517,3.7%,"No
"
6368,STK31,67,40,517,7.7%,"No
"
6369,NWD2,70,39,517,7.5%,"No
"
6370,TDRD1,81,51,517,9.9%,"No
"
6371,MRTFB,28,23,517,4.4%,"No
"
6372,RPS6KA5,50,35,517,6.8%,"No
"
6373,NUMBL,13,12,517,2.3%,"No
"
6374,RBM4B,26,21,517,4.1%,"No
"
6375,NSMCE3,10,9,517,1.7%,"No
"
6376,AHRR,41,31,517,6.0%,"No
"
6377,ARID1B,77,50,517,9.7%,"Yes
"
6378,CYSLTR1,23,20,517,3.9%,"No
"
6379,SH2D6,4,4,517,0.8%,"No
"
6380,SEC24A,45,36,517,7.0%,"No
"
6381,SEPTIN9,35,27,517,5.2%,"Yes
"
6382,GJB6,15,15,517,2.9%,"No
"
6383,LRFN2,60,35,517,6.8%,"No
"
6384,CCR9,15,14,517,2.7%,"No
"
6385,KIDINS220,89,58,517,11.2%,"No
"
6386,SDCCAG8,36,28,517,5.4%,"No
"
6387,GSDMC,35,29,517,5.6%,"No
"
6388,CYTH1,18,14,517,2.7%,"No
"
6389,CYTH3,23,19,517,3.7%,"No
"
6390,CYTH2,24,23,517,4.4%,"No
"
6391,PDLIM7,15,15,517,2.9%,"No
"
6392,COL6A5,144,64,517,12.4%,"No
"
6393,STK17A,20,19,517,3.7%,"No
"
6394,MAPKAPK2,20,17,517,3.3%,"No
"
6395,DNAH7,308,103,517,19.9%,"No
"
6396,SAPCD1,4,4,517,0.8%,"No
"
6397,STK17B,22,20,517,3.9%,"No
"
6398,ANKH,18,16,517,3.1%,"No
"
6399,MCCD1,6,6,517,1.2%,"No
"
6400,KCNK16,21,15,517,2.9%,"No
"
6401,ST20-AS1,3,3,517,0.6%,"No
"
6402,GOLGA6L2,30,26,517,5.0%,"No
"
6403,TMEM44,20,17,517,3.3%,"No
"
6404,COPB2,42,31,517,6.0%,"No
"
6405,WDR46,30,23,517,4.4%,"No
"
6406,KCNG4,32,26,517,5.0%,"No
"
6407,ITGB1BP1,14,14,517,2.7%,"No
"
6408,PIWIL1,73,42,517,8.1%,"No
"
6409,BCL7C,13,12,517,2.3%,"No
"
6410,MOSPD1,19,18,517,3.5%,"No
"
6411,NAPRT,10,9,517,1.7%,"No
"
6412,SPACDR,11,10,517,1.9%,"No
"
6413,BCL7B,7,7,517,1.4%,"No
"
6414,MTFR1L,6,6,517,1.2%,"No
"
6415,OR4K15,26,22,517,4.3%,"No
"
6416,OCM,6,6,517,1.2%,"No
"
6417,KPNA7,29,25,517,4.8%,"No
"
6418,ARMC10,10,9,517,1.7%,"No
"
6419,REC114,13,11,517,2.1%,"No
"
6420,FRMD8,20,17,517,3.3%,"No
"
6421,STMND1,4,4,517,0.8%,"No
"
6422,ADGRG1,24,20,517,3.9%,"No
"
6423,ZNF257,57,37,517,7.2%,"No
"
6424,TAAR2,17,16,517,3.1%,"No
"
6425,ZNF561,25,22,517,4.3%,"No
"
6426,FAM110C,2,2,517,0.4%,"No
"
6427,MED14,92,54,517,10.4%,"No
"
6428,GPR37L1,18,15,517,2.9%,"No
"
6429,NPIPA1,4,4,517,0.8%,"No
"
6430,ZNF549,42,32,517,6.2%,"No
"
6431,RNF149,6,6,517,1.2%,"No
"
6432,CCDC150,48,35,517,6.8%,"No
"
6433,MS4A10,20,19,517,3.7%,"No
"
6434,ORAI3,8,8,517,1.5%,"No
"
6435,GPR52,12,11,517,2.1%,"No
"
6436,GPR55,14,14,517,2.7%,"No
"
6437,SLC35A4,15,14,517,2.7%,"No
"
6438,TAB3,69,49,517,9.5%,"No
"
6439,ATP6V1F,5,4,517,0.8%,"No
"
6440,FAM83F,13,11,517,2.1%,"No
"
6441,S1PR2,13,11,517,2.1%,"Yes
"
6442,SRSF11,18,13,517,2.5%,"No
"
6443,PRTG,86,53,517,10.3%,"No
"
6444,ZNF732,78,38,517,7.4%,"No
"
6445,SLC24A5,24,21,517,4.1%,"No
"
6446,LIMCH1,71,41,517,7.9%,"No
"
6447,RIMS1,110,61,517,11.8%,"No
"
6448,PCNX1,99,51,517,9.9%,"No
"
6449,KDM2A,39,33,517,6.4%,"No
"
6450,HMGXB3,33,25,517,4.8%,"No
"
6451,CEP131,28,20,517,3.9%,"No
"
6452,HASPIN,21,18,517,3.5%,"No
"
6453,CEP152,111,51,517,9.9%,"No
"
6454,KRTAP17-1,5,5,517,1.0%,"No
"
6455,TTC39A,20,19,517,3.7%,"No
"
6456,IGSF9B,116,67,517,13.0%,"No
"
6457,LRFN1,13,13,517,2.5%,"No
"
6458,ZFAT,61,47,517,9.1%,"No
"
6459,NYAP2,61,50,517,9.7%,"No
"
6460,STIM2,44,36,517,7.0%,"No
"
6461,ZBTB2,16,14,517,2.7%,"No
"
6462,KLHL1,64,42,517,8.1%,"No
"
6463,DPP10,58,34,517,6.6%,"No
"
6464,CCR2,20,19,517,3.7%,"No
"
6465,ZBED10P,5,5,517,1.0%,"No
"
6466,SFTPA2,12,12,517,2.3%,"No
"
6467,TRPV5,42,27,517,5.2%,"No
"
6468,LRRN1,42,31,517,6.0%,"No
"
6469,HEPHL1,89,51,517,9.9%,"No
"
6470,EP400,157,70,517,13.5%,"Yes
"
6471,FBXO41,27,22,517,4.3%,"No
"
6472,KRTAP9-8,7,5,517,1.0%,"No
"
6473,NACA2,14,13,517,2.5%,"No
"
6474,ARHGAP23,50,26,517,5.0%,"No
"
6475,KRTAP9-3,4,4,517,0.8%,"No
"
6476,SH3RF1,33,29,517,5.6%,"No
"
6477,IL36G,13,12,517,2.3%,"No
"
6478,LRCH2,74,47,517,9.1%,"No
"
6479,SLC7A10,13,10,517,1.9%,"No
"
6480,KRBOX5,5,4,517,0.8%,"No
"
6481,CCDC146,56,41,517,7.9%,"No
"
6482,PAXIP1,48,36,517,7.0%,"No
"
6483,AKR7A3,10,10,517,1.9%,"No
"
6484,NT5C2,29,21,517,4.1%,"Yes
"
6485,EFR3B,34,26,517,5.0%,"No
"
6486,TP53TG3D,11,11,517,2.1%,"No
"
6487,TPX2,35,23,517,4.4%,"No
"
6488,SLC27A5,27,20,517,3.9%,"No
"
6489,MYH7B,93,55,517,10.6%,"No
"
6490,SPRTN,29,23,517,4.4%,"Yes
"
6491,POGK,27,21,517,4.1%,"No
"
6492,STK40,19,18,517,3.5%,"Yes
"
6493,TTC30B,31,26,517,5.0%,"No
"
6494,PAK6-AS1,2,2,517,0.4%,"No
"
6495,USP28,68,45,517,8.7%,"No
"
6496,SAMD13,3,3,517,0.6%,"No
"
6497,SMTNL2,18,16,517,3.1%,"No
"
6498,SLC27A4,26,24,517,4.6%,"No
"
6499,DHX37,42,34,517,6.6%,"No
"
6500,HDAC10,24,22,517,4.3%,"No
"
6501,SEPTIN12,24,22,517,4.3%,"No
"
6502,ANKS3,19,16,517,3.1%,"No
"
6503,UBALD1,1,1,517,0.2%,"No
"
6504,ANKRD7,21,17,517,3.3%,"No
"
6505,COL20A1,57,47,517,9.1%,"No
"
6506,STARD3NL,8,8,517,1.5%,"No
"
6507,ZSWIM5,32,27,517,5.2%,"No
"
6508,LILRB5,28,24,517,4.6%,"No
"
6509,SF3B2,36,28,517,5.4%,"No
"
6510,SLC38A3,6,6,517,1.2%,"No
"
6511,NCOA7,49,37,517,7.2%,"No
"
6512,ILVBL,35,31,517,6.0%,"No
"
6513,KIAA1522,33,24,517,4.6%,"No
"
6514,SDS,14,13,517,2.5%,"No
"
6515,PHF12,43,28,517,5.4%,"No
"
6516,SV2C,51,38,517,7.4%,"No
"
6517,ODF3,8,8,517,1.5%,"No
"
6518,MYH15,96,56,517,10.8%,"No
"
6519,KRT16P1,1,1,517,0.2%,"No
"
6520,HINT3,7,7,517,1.4%,"No
"
6521,TCF25,27,24,517,4.6%,"No
"
6522,NINL,57,39,517,7.5%,"No
"
6523,DIP2C,92,51,517,9.9%,"No
"
6524,CIP2A,40,26,517,5.0%,"No
"
6525,MAST1,57,38,517,7.4%,"No
"
6526,PDCD11,89,51,517,9.9%,"Yes
"
6527,ACIN1,44,35,517,6.8%,"No
"
6528,SORCS3,64,44,517,8.5%,"No
"
6529,PADI6,4,3,517,0.6%,"No
"
6530,GRAMD1A,25,19,517,3.7%,"No
"
6531,PGAP6,22,19,517,3.7%,"No
"
6532,HCN3,28,21,517,4.1%,"No
"
6533,CALCOCO1,31,26,517,5.0%,"No
"
6534,C1ORF52,10,10,517,1.9%,"No
"
6535,IL22RA1,22,21,517,4.1%,"No
"
6536,UVSSA,37,27,517,5.2%,"No
"
6537,CD300E,12,11,517,2.1%,"No
"
6538,OR4N4,41,26,517,5.0%,"No
"
6539,ZBTB4,48,36,517,7.0%,"No
"
6540,FAM83G,31,27,517,5.2%,"No
"
6541,TRIM32,43,33,517,6.4%,"No
"
6542,SPACA5B,1,1,517,0.2%,"No
"
6543,SCMH1,20,18,517,3.5%,"No
"
6544,DTD2,7,7,517,1.4%,"No
"
6545,PHRF1,61,46,517,8.9%,"No
"
6546,SLC4A1AP,22,19,517,3.7%,"No
"
6547,P2RX2,9,8,517,1.5%,"No
"
6548,PAK1IP1,22,21,517,4.1%,"No
"
6549,FBRSL1,17,14,517,2.7%,"No
"
6550,UQCR11,3,3,517,0.6%,"No
"
6551,TMCO3,43,30,517,5.8%,"No
"
6552,FCAMR,33,24,517,4.6%,"No
"
6553,CLP1,24,19,517,3.7%,"Yes
"
6554,TTC22,10,9,517,1.7%,"No
"
6555,EPB41L5,33,29,517,5.6%,"No
"
6556,FAM118A,14,12,517,2.3%,"No
"
6557,CAMSAP3,58,39,517,7.5%,"No
"
6558,FERMT2,26,23,517,4.4%,"No
"
6559,TRMT61B,20,19,517,3.7%,"No
"
6560,USP29,60,35,517,6.8%,"No
"
6561,RMND1,17,16,517,3.1%,"No
"
6562,PLEKHA4,35,28,517,5.4%,"No
"
6563,LAMTOR1,8,8,517,1.5%,"No
"
6564,RDH14,9,9,517,1.7%,"No
"
6565,GTF3C6,9,8,517,1.5%,"No
"
6566,CKAP4,28,22,517,4.3%,"No
"
6567,FAM174C,2,2,517,0.4%,"No
"
6568,HERC6,75,47,517,9.1%,"No
"
6569,TMED10,6,6,517,1.2%,"No
"
6570,METTL3,21,18,517,3.5%,"No
"
6571,YWHAQ,9,8,517,1.5%,"No
"
6572,ADIRF,2,2,517,0.4%,"No
"
6573,ASCC3,109,64,517,12.4%,"No
"
6574,RAB19,10,9,517,1.7%,"No
"
6575,ERI2,22,20,517,3.9%,"No
"
6576,PRRT2,16,16,517,3.1%,"No
"
6577,KIAA1549,86,56,517,10.8%,"No
"
6578,EIF2A,29,26,517,5.0%,"No
"
6579,OR10V1,22,18,517,3.5%,"No
"
6580,GRID2IP,35,30,517,5.8%,"No
"
6581,PRMT8,36,27,517,5.2%,"No
"
6582,PARPBP,34,30,517,5.8%,"No
"
6583,SNX20,15,13,517,2.5%,"No
"
6584,LRRC10B,1,1,517,0.2%,"No
"
6585,LRMDA,11,10,517,1.9%,"No
"
6586,RASSF4,24,19,517,3.7%,"No
"
6587,COPS5,14,14,517,2.7%,"No
"
6588,STX17,10,10,517,1.9%,"No
"
6589,ZFP14,40,28,517,5.4%,"No
"
6590,IMMP2L,11,11,517,2.1%,"No
"
6591,MCUB,16,16,517,3.1%,"No
"
6592,GPAM,45,37,517,7.2%,"No
"
6593,TSSK1B,33,28,517,5.4%,"No
"
6594,IMMT,36,28,517,5.4%,"No
"
6595,PPP2R3C,20,18,517,3.5%,"No
"
6596,ALS2,67,48,517,9.3%,"No
"
6597,METAP2,27,23,517,4.4%,"No
"
6598,PIH1D1,11,9,517,1.7%,"No
"
6599,PPAN,23,20,517,3.9%,"No
"
6600,BEND3,27,24,517,4.6%,"No
"
6601,C14ORF119,8,8,517,1.5%,"No
"
6602,RNF213,208,78,517,15.1%,"Yes
"
6603,MARCHF1,19,17,517,3.3%,"No
"
6604,CABP5,15,13,517,2.5%,"No
"
6605,TM2D1,6,5,517,1.0%,"No
"
6606,EARS2,19,18,517,3.5%,"No
"
6607,PRPF39,36,32,517,6.2%,"No
"
6608,TATDN1,8,8,517,1.5%,"No
"
6609,RAB32,7,6,517,1.2%,"No
"
6610,SAT2,5,5,517,1.0%,"No
"
6611,COPS6,22,19,517,3.7%,"No
"
6612,CCNI,17,11,517,2.1%,"No
"
6613,MAPRE2,7,7,517,1.4%,"No
"
6614,GCN1,101,56,517,10.8%,"No
"
6615,POMZP3,5,5,517,1.0%,"No
"
6616,SIRT2,18,13,517,2.5%,"No
"
6617,RPIA,20,15,517,2.9%,"No
"
6618,ELL2,43,31,517,6.0%,"No
"
6619,SCAP,51,36,517,7.0%,"No
"
6620,SNW1,22,21,517,4.1%,"No
"
6621,CAVIN3,6,6,517,1.2%,"No
"
6622,CHD8,126,67,517,13.0%,"No
"
6623,ZDBF2,157,59,517,11.4%,"No
"
6624,TTC38,32,28,517,5.4%,"No
"
6625,RAB3GAP1,70,45,517,8.7%,"No
"
6626,RAB18,12,12,517,2.3%,"No
"
6627,OR4C15,35,27,517,5.2%,"No
"
6628,PDIA5,23,20,517,3.9%,"No
"
6629,ZSWIM6,40,30,517,5.8%,"No
"
6630,TOMM34,12,12,517,2.3%,"No
"
6631,BANK1,50,39,517,7.5%,"No
"
6632,LRRC4C,45,32,517,6.2%,"No
"
6633,OS9,26,20,517,3.9%,"No
"
6634,PHIP,108,53,517,10.3%,"No
"
6635,SERINC3,27,26,517,5.0%,"No
"
6636,PID1,25,23,517,4.4%,"No
"
6637,ZBTB26,19,18,517,3.5%,"No
"
6638,PNRC1,8,8,517,1.5%,"Yes
"
6639,C17ORF80,20,18,517,3.5%,"No
"
6640,CACHD1,62,40,517,7.7%,"No
"
6641,TMEM219,3,3,517,0.6%,"No
"
6642,HEATR3,20,16,517,3.1%,"No
"
6643,TMED2,12,11,517,2.1%,"No
"
6644,TMEM255A,31,21,517,4.1%,"No
"
6645,VAT1L,27,23,517,4.4%,"No
"
6646,ZNF445,57,35,517,6.8%,"No
"
6647,SEPHS1,30,24,517,4.6%,"No
"
6648,PHGR1,1,1,517,0.2%,"No
"
6649,C8ORF88,1,1,517,0.2%,"No
"
6650,BTG3,9,8,517,1.5%,"No
"
6651,WFDC5,10,10,517,1.9%,"No
"
6652,SEC61B,10,10,517,1.9%,"No
"
6653,CBX1,17,16,517,3.1%,"No
"
6654,DKK1,16,14,517,2.7%,"Yes
"
6655,KIN,14,13,517,2.5%,"No
"
6656,ABRA,19,18,517,3.5%,"No
"
6657,CCT5,23,19,517,3.7%,"No
"
6658,PTGR1,21,19,517,3.7%,"No
"
6659,KIAA1586,46,33,517,6.4%,"No
"
6660,MAGEE1,60,38,517,7.4%,"No
"
6661,ZNF317,41,26,517,5.0%,"No
"
6662,ANKAR,71,42,517,8.1%,"No
"
6663,SLC35A5,16,16,517,3.1%,"No
"
6664,USP47,72,47,517,9.1%,"No
"
6665,SHANK2,74,53,517,10.3%,"No
"
6666,FBXO34,26,23,517,4.4%,"No
"
6667,TNRC6C,57,35,517,6.8%,"No
"
6668,SLC4A11,57,44,517,8.5%,"No
"
6669,ACOT2,17,13,517,2.5%,"No
"
6670,CCDC40,48,39,517,7.5%,"No
"
6671,CPNE5,27,23,517,4.4%,"No
"
6672,TMPRSS11F,43,32,517,6.2%,"No
"
6673,IFI44L,36,31,517,6.0%,"No
"
6674,NOL8,46,31,517,6.0%,"No
"
6675,MOCOS,29,22,517,4.3%,"No
"
6676,BEND4,28,22,517,4.3%,"No
"
6677,RAB40B,9,7,517,1.4%,"No
"
6678,FKBP14,14,13,517,2.5%,"No
"
6679,GRXCR1,22,19,517,3.7%,"No
"
6680,EBNA1BP2,16,13,517,2.5%,"No
"
6681,USP37,37,29,517,5.6%,"No
"
6682,TRMT12,18,17,517,3.3%,"No
"
6683,DDX55,26,22,517,4.3%,"No
"
6684,CDCA4,6,6,517,1.2%,"No
"
6685,FANCM,111,58,517,11.2%,"No
"
6686,OR4P4,23,20,517,3.9%,"No
"
6687,PTCD3,39,29,517,5.6%,"No
"
6688,SHTN1,31,24,517,4.6%,"No
"
6689,KLHL33,17,15,517,2.9%,"No
"
6690,SMIM20,1,1,517,0.2%,"No
"
6691,PIK3IP1,13,11,517,2.1%,"No
"
6692,ERP29,4,4,517,0.8%,"No
"
6693,LMAN2,23,17,517,3.3%,"No
"
6694,STIP1,30,25,517,4.8%,"No
"
6695,MLLT11,6,6,517,1.2%,"Yes
"
6696,TRIM77,28,21,517,4.1%,"No
"
6697,KRT26,30,24,517,4.6%,"No
"
6698,PHF13,24,21,517,4.1%,"No
"
6699,ZNF48,26,24,517,4.6%,"No
"
6700,IZUMO1R,6,5,517,1.0%,"No
"
6701,RGSL1,60,34,517,6.6%,"No
"
6702,KDM4E,22,20,517,3.9%,"No
"
6703,TRIM16L,9,8,517,1.5%,"No
"
6704,LEO1,31,21,517,4.1%,"No
"
6705,GPR152,14,12,517,2.3%,"No
"
6706,DOC2GP,1,1,517,0.2%,"No
"
6707,WIPF2,20,15,517,2.9%,"No
"
6708,C11ORF65,24,17,517,3.3%,"No
"
6709,TMEM170A,2,2,517,0.4%,"No
"
6710,LRRC14B,14,14,517,2.7%,"No
"
6711,KRT10-AS1,8,8,517,1.5%,"No
"
6712,KRT25,24,20,517,3.9%,"No
"
6713,ZNF286B,59,37,517,7.2%,"No
"
6714,OR8B3,16,14,517,2.7%,"No
"
6715,SPATS1,19,16,517,3.1%,"No
"
6716,OR8A1,18,15,517,2.9%,"No
"
6717,ANXA2R,5,5,517,1.0%,"No
"
6718,TDRD6,95,55,517,10.6%,"No
"
6719,NOTUM,12,10,517,1.9%,"No
"
6720,GIMAP6,13,12,517,2.3%,"No
"
6721,SPIN2B,8,8,517,1.5%,"No
"
6722,LYPD2,5,5,517,1.0%,"No
"
6723,KRTAP20-4,1,1,517,0.2%,"No
"
6724,PACRG,25,21,517,4.1%,"No
"
6725,LINC02905,7,7,517,1.4%,"No
"
6726,GPAT2,26,25,517,4.8%,"No
"
6727,LRRC18,16,14,517,2.7%,"No
"
6728,EML5,110,53,517,10.3%,"No
"
6729,RSPH9,16,15,517,2.9%,"No
"
6730,LRRC73,9,9,517,1.7%,"No
"
6731,BSX,16,15,517,2.9%,"No
"
6732,FNIP2,53,35,517,6.8%,"No
"
6733,USP36,63,40,517,7.7%,"No
"
6734,JCAD,62,44,517,8.5%,"No
"
6735,DIP2B,68,46,517,8.9%,"No
"
6736,SDHAF4,6,6,517,1.2%,"No
"
6737,ITPRIPL1,26,22,517,4.3%,"No
"
6738,TRMT9B,23,17,517,3.3%,"No
"
6739,PITPNM2,44,32,517,6.2%,"No
"
6740,SLAIN2,23,19,517,3.7%,"No
"
6741,B3GAT2,11,10,517,1.9%,"No
"
6742,LINC03040,3,2,517,0.4%,"No
"
6743,OR6X1,20,18,517,3.5%,"No
"
6744,OR6M1,23,20,517,3.9%,"No
"
6745,OR10G4,27,20,517,3.9%,"No
"
6746,NOP9,21,17,517,3.3%,"No
"
6747,OR10G7,22,18,517,3.5%,"No
"
6748,ISLR2,31,27,517,5.2%,"No
"
6749,TMC8,24,19,517,3.7%,"No
"
6750,FAM234B,37,26,517,5.0%,"No
"
6751,RELCH,37,30,517,5.8%,"No
"
6752,RANBP10,17,16,517,3.1%,"No
"
6753,SHROOM3,52,38,517,7.4%,"No
"
6754,ZNF492,42,30,517,5.8%,"No
"
6755,TSHZ3,108,69,517,13.3%,"No
"
6756,VPS18,44,32,517,6.2%,"No
"
6757,OR5AN1,18,15,517,2.9%,"No
"
6758,OR4D10,27,20,517,3.9%,"No
"
6759,NSMCE1,18,17,517,3.3%,"No
"
6760,OR4D9,11,10,517,1.9%,"No
"
6761,OARD1,8,8,517,1.5%,"No
"
6762,STH,4,4,517,0.8%,"No
"
6763,LEMD1,4,4,517,0.8%,"No
"
6764,FAM124A,23,17,517,3.3%,"No
"
6765,DLEU7,4,4,517,0.8%,"No
"
6766,PLPP4,11,10,517,1.9%,"No
"
6767,C4ORF50,13,10,517,1.9%,"No
"
6768,C12ORF76,8,8,517,1.5%,"No
"
6769,PABIR2,16,14,517,2.7%,"No
"
6770,PABIR3,18,16,517,3.1%,"No
"
6771,C2ORF72,1,1,517,0.2%,"No
"
6772,OR51E2,29,28,517,5.4%,"No
"
6773,OR51G2,14,14,517,2.7%,"No
"
6774,OR9G1,29,24,517,4.6%,"No
"
6775,CASP16P,4,4,517,0.8%,"No
"
6776,PRRT4,26,23,517,4.4%,"No
"
6777,SKA1,12,11,517,2.1%,"No
"
6778,SMIM30,1,1,517,0.2%,"No
"
6779,TMEM217,18,15,517,2.9%,"No
"
6780,CFAP53,45,31,517,6.0%,"No
"
6781,FGD2,38,23,517,4.4%,"No
"
6782,EME2,8,8,517,1.5%,"No
"
6783,OR5AK2,26,21,517,4.1%,"No
"
6784,LRRD1,59,39,517,7.5%,"No
"
6785,KIF6,47,34,517,6.6%,"No
"
6786,NLRC3,43,26,517,5.0%,"No
"
6787,OR5B2,13,12,517,2.3%,"No
"
6788,OR5B12,19,18,517,3.5%,"No
"
6789,FAAP20,2,2,517,0.4%,"No
"
6790,SAXO2,26,20,517,3.9%,"No
"
6791,SMIM29,8,8,517,1.5%,"No
"
6792,DOK6,20,18,517,3.5%,"No
"
6793,ZNF778,39,29,517,5.6%,"No
"
6794,IFIT1B,20,18,517,3.5%,"No
"
6795,ACSF3,21,18,517,3.5%,"No
"
6796,ASIC3,24,19,517,3.7%,"No
"
6797,KCNB2,62,40,517,7.7%,"No
"
6798,ZNF235,42,33,517,6.4%,"No
"
6799,NREP,11,10,517,1.9%,"No
"
6800,ELOA3P,34,29,517,5.6%,"No
"
6801,MMP20,21,20,517,3.9%,"No
"
6802,KLF4,19,17,517,3.3%,"Yes
"
6803,C6ORF89,22,20,517,3.9%,"No
"
6804,PI16,17,13,517,2.5%,"No
"
6805,ARMC12,22,17,517,3.3%,"No
"
6806,CD83,7,7,517,1.4%,"No
"
6807,TUBB8P7,1,1,517,0.2%,"No
"
6808,SOCS6,23,20,517,3.9%,"No
"
6809,WDR90,44,35,517,6.8%,"Yes
"
6810,TRIP10,28,23,517,4.4%,"No
"
6811,TRIP12,109,62,517,12.0%,"No
"
6812,TRIP11,90,44,517,8.5%,"Yes
"
6813,HMGN3,5,5,517,1.0%,"No
"
6814,TRIP4,30,21,517,4.1%,"No
"
6815,PATE1,13,11,517,2.1%,"No
"
6816,SAMD15,36,27,517,5.2%,"No
"
6817,FAM133B,10,10,517,1.9%,"No
"
6818,TRIP13,12,12,517,2.3%,"Yes
"
6819,PTER,18,18,517,3.5%,"No
"
6820,COPS2,24,21,517,4.1%,"No
"
6821,TMEM61,11,10,517,1.9%,"No
"
6822,TGM5,25,19,517,3.7%,"No
"
6823,B4GALT5,11,11,517,2.1%,"No
"
6824,PSCA,3,3,517,0.6%,"No
"
6825,B4GALT6,23,18,517,3.5%,"No
"
6826,GLRA3,38,28,517,5.4%,"No
"
6827,CD163,60,39,517,7.5%,"No
"
6828,CNOT8,10,10,517,1.9%,"No
"
6829,TCEAL1,9,8,517,1.5%,"No
"
6830,LEMD2,12,12,517,2.3%,"No
"
6831,SPESP1,13,13,517,2.5%,"No
"
6832,IL27,13,12,517,2.3%,"No
"
6833,GTF3C3,63,36,517,7.0%,"No
"
6834,CYB5RL,8,6,517,1.2%,"No
"
6835,GTF3C5,27,26,517,5.0%,"No
"
6836,GTF3C4,30,26,517,5.0%,"No
"
6837,CYP4Z1,33,25,517,4.8%,"No
"
6838,NR4A3,39,33,517,6.4%,"Yes
"
6839,TAOK2,50,39,517,7.5%,"No
"
6840,WDR47,49,40,517,7.7%,"No
"
6841,SNAP29,13,12,517,2.3%,"No
"
6842,EFTUD2,43,29,517,5.6%,"No
"
6843,RALY,9,7,517,1.4%,"No
"
6844,NDST3,62,40,517,7.7%,"No
"
6845,KLRK1,10,10,517,1.9%,"No
"
6846,RPL23,3,3,517,0.6%,"No
"
6847,MMRN1,64,40,517,7.7%,"No
"
