,Gene,Total number of mutations,Number of samples with one or more mutations,Profiled Samples,Percentage of samples with one or more mutations,Is Cancer Gene
580,JAK1,24,21,534,3.9%,"Yes
"
581,PPRC1,23,21,534,3.9%,"No
"
582,JAK2,23,15,534,2.8%,"Yes
"
583,JAK3,16,14,534,2.6%,"Yes
"
584,FAM217B,10,8,534,1.5%,"No
"
585,ERC1,15,12,534,2.2%,"Yes
"
586,EXPH5,26,21,534,3.9%,"No
"
587,TRIM35,15,15,534,2.8%,"No
"
588,ITPR3,45,36,534,6.7%,"No
"
589,CALY,1,1,534,0.2%,"No
"
590,IVD,4,4,534,0.7%,"No
"
591,IVL,13,13,534,2.4%,"No
"
592,JAG2,20,18,534,3.4%,"No
"
593,AVL9,8,7,534,1.3%,"No
"
594,ANO7,14,13,534,2.4%,"No
"
595,FHIP1A,14,14,534,2.6%,"No
"
596,DMRTA2,2,2,534,0.4%,"No
"
597,DMRTA1,8,8,534,1.5%,"No
"
598,JUNB,6,6,534,1.1%,"No
"
599,ARHGAP26,9,9,534,1.7%,"Yes
"
600,JUND,1,1,534,0.2%,"No
"
601,TTLL5,19,17,534,3.2%,"No
"
602,DMRTB1,10,10,534,1.9%,"No
"
603,JUP,16,15,534,2.8%,"No
"
604,SIPA1L3,21,18,534,3.4%,"No
"
605,KIF1B,27,21,534,3.9%,"No
"
606,IQSEC2,22,18,534,3.4%,"No
"
607,CDK19,9,8,534,1.5%,"No
"
608,PNPLA8,25,18,534,3.4%,"No
"
609,ZBTB43,3,3,534,0.6%,"No
"
610,JARID2,22,18,534,3.4%,"Yes
"
611,PLB1,18,17,534,3.2%,"No
"
612,ZNF423,48,40,534,7.5%,"No
"
613,JUN,4,4,534,0.7%,"Yes
"
614,ZC3H13,49,35,534,6.6%,"No
"
615,KERA,8,7,534,1.3%,"No
"
616,DNAJB4,3,3,534,0.6%,"No
"
617,ARHGEF4,13,13,534,2.4%,"No
"
618,DIDO1,52,41,534,7.7%,"No
"
619,ESM1,9,9,534,1.7%,"No
"
620,ADAM30,20,17,534,3.2%,"No
"
621,ADAM29,25,22,534,4.1%,"No
"
622,SETD1B,36,30,534,5.6%,"Yes
"
623,ZNF433,9,8,534,1.5%,"No
"
624,CLSPN,24,19,534,3.6%,"No
"
625,KCNA2,16,13,534,2.4%,"No
"
626,KCNA3,19,16,534,3.0%,"No
"
627,ZNF609,23,21,534,3.9%,"No
"
628,KCNA4,40,33,534,6.2%,"No
"
629,TBC1D9B,25,23,534,4.3%,"No
"
630,GGA2,15,15,534,2.8%,"No
"
631,WAPL,20,16,534,3.0%,"No
"
632,SETX,60,37,534,6.9%,"No
"
633,EMC1,17,15,534,2.8%,"No
"
634,SLC45A1,13,13,534,2.4%,"No
"
635,CAND2,23,18,534,3.4%,"No
"
636,ARHGEF3,12,10,534,1.9%,"No
"
637,ANOS1,17,17,534,3.2%,"No
"
638,CD82,2,2,534,0.4%,"No
"
639,KARS1,6,6,534,1.1%,"No
"
640,KCNA1,26,22,534,4.1%,"No
"
641,SPACA9,6,6,534,1.1%,"No
"
642,WDR5,8,8,534,1.5%,"No
"
643,CACFD1,1,1,534,0.2%,"No
"
644,ADAMTS13,23,21,534,3.9%,"No
"
645,ADAMTS5,27,26,534,4.9%,"No
"
646,TP53AIP1,2,2,534,0.4%,"No
"
647,ADAMTS8,19,16,534,3.0%,"No
"
648,PRSS23,6,6,534,1.1%,"No
"
649,KCND1,11,11,534,2.1%,"No
"
650,NUP42,8,8,534,1.5%,"No
"
651,KIF13A,39,30,534,5.6%,"No
"
652,VWA8,38,28,534,5.2%,"No
"
653,NEUROD6,12,10,534,1.9%,"No
"
654,NEUROG2,3,3,534,0.6%,"No
"
655,ZNF791,13,13,534,2.4%,"No
"
656,RGPD2,8,6,534,1.1%,"No
"
657,PRDM16,34,25,534,4.7%,"Yes
"
658,TMED4,3,3,534,0.6%,"No
"
659,PRDM14,13,10,534,1.9%,"Yes
"
660,PRDM15,26,22,534,4.1%,"No
"
661,FIGNL1,9,9,534,1.7%,"No
"
662,KCNC3,17,16,534,3.0%,"No
"
663,CMTR1,12,10,534,1.9%,"No
"
664,ZNF709,33,13,534,2.4%,"No
"
665,KCNC4,8,8,534,1.5%,"No
"
666,ERP44,6,6,534,1.1%,"No
"
667,HECW1,69,59,534,11.0%,"No
"
668,ZNF564,17,12,534,2.2%,"No
"
669,BLTP3B,29,24,534,4.5%,"No
"
670,SWAP70,7,7,534,1.3%,"No
"
671,RRP1B,14,14,534,2.6%,"No
"
672,MYCBP2,77,56,534,10.5%,"No
"
673,KCNA5,30,29,534,5.4%,"No
"
674,PTPN21,20,16,534,3.0%,"No
"
675,KCNA6,13,13,534,2.4%,"No
"
676,KCNA7,2,2,534,0.4%,"No
"
677,KCNA10,22,19,534,3.6%,"No
"
678,KCNB1,30,24,534,4.5%,"No
"
679,KCNC1,7,7,534,1.3%,"No
"
680,KCNC2,20,18,534,3.4%,"No
"
681,RNF180,21,18,534,3.4%,"No
"
682,SREK1IP1,6,6,534,1.1%,"No
"
683,KCNJ3,19,17,534,3.2%,"No
"
684,ZNF454,22,18,534,3.4%,"No
"
685,KCNJ4,13,13,534,2.4%,"No
"
686,C5ORF60,11,9,534,1.7%,"No
"
687,KCNJ2,12,11,534,2.1%,"No
"
688,TMEM145,9,8,534,1.5%,"No
"
689,PRR19,6,6,534,1.1%,"No
"
690,KCND2,25,21,534,3.9%,"No
"
691,KCND3,24,22,534,4.1%,"No
"
692,KCNE1,5,5,534,0.9%,"No
"
693,KCNF1,13,13,534,2.4%,"No
"
694,SSX4B,4,4,534,0.7%,"No
"
695,KCNG1,19,17,534,3.2%,"No
"
696,KCNH1,42,34,534,6.4%,"No
"
697,KCNH2,15,15,534,2.8%,"No
"
698,KCNJ1,11,10,534,1.9%,"No
"
699,KCNJ14,5,4,534,0.7%,"No
"
700,KCNJ15,8,8,534,1.5%,"No
"
701,CHD3,33,28,534,5.2%,"No
"
702,CHD2,30,24,534,4.5%,"Yes
"
703,CHD1,33,28,534,5.2%,"No
"
704,RCC1,5,5,534,0.9%,"No
"
705,CHAT,19,18,534,3.4%,"No
"
706,RCBTB2,10,10,534,1.9%,"No
"
707,CHAD,8,8,534,1.5%,"No
"
708,C19ORF54,7,6,534,1.1%,"No
"
709,KCNJ5,8,8,534,1.5%,"Yes
"
710,KCNJ6,8,8,534,1.5%,"No
"
711,ZNF780A,16,14,534,2.6%,"No
"
712,KCNJ8,17,15,534,2.8%,"No
"
713,KCNJ9,7,7,534,1.3%,"No
"
714,KCNJ10,8,8,534,1.5%,"No
"
715,KCNJ11,8,8,534,1.5%,"No
"
716,AKR1C4,7,7,534,1.3%,"No
"
717,KCNJ12,17,16,534,3.0%,"No
"
718,CHD4,50,37,534,6.9%,"Yes
"
719,KCNJ13,8,8,534,1.5%,"No
"
720,SYCE1L,4,4,534,0.7%,"No
"
721,KCNN1,14,14,534,2.6%,"No
"
722,KCNN2,10,9,534,1.7%,"No
"
723,KCNN3,17,17,534,3.2%,"No
"
724,KCNN4,3,3,534,0.6%,"No
"
725,CHM,4,4,534,0.7%,"No
"
726,CHKB,4,4,534,0.7%,"No
"
727,CHIT1,12,12,534,2.2%,"No
"
728,CHI3L2,11,7,534,1.3%,"No
"
729,CHI3L1,9,8,534,1.5%,"No
"
730,CHGB,19,14,534,2.6%,"No
"
731,CHGA,9,8,534,1.5%,"No
"
732,FRK,11,10,534,1.9%,"No
"
733,FOXN3,14,12,534,2.2%,"No
"
734,CHEK1,7,7,534,1.3%,"Yes
"
735,KCNJ16,12,12,534,2.2%,"No
"
736,ZSCAN1,18,17,534,3.2%,"No
"
737,KCNK1,8,8,534,1.5%,"No
"
738,KCNK2,14,10,534,1.9%,"No
"
739,KCNK3,10,9,534,1.7%,"No
"
740,KCNMA1,30,18,534,3.4%,"No
"
741,KCNMB1,5,5,534,0.9%,"No
"
742,CHKA,7,7,534,1.3%,"No
"
743,KCNS3,12,12,534,2.2%,"No
"
744,KDR,43,30,534,5.6%,"Yes
"
745,KEL,20,17,534,3.2%,"Yes
"
746,CHRM4,9,8,534,1.5%,"No
"
747,CHRM3,16,16,534,3.0%,"No
"
748,LYST,68,37,534,6.9%,"No
"
749,CHRM2,31,27,534,5.1%,"No
"
750,CHRM1,7,7,534,1.3%,"No
"
751,ZNF776,7,7,534,1.3%,"No
"
752,ZIK1,19,16,534,3.0%,"No
"
753,ZNF547,7,7,534,1.3%,"No
"
754,CHN2,6,6,534,1.1%,"No
"
755,CHN1,8,8,534,1.5%,"Yes
"
756,CHML,9,8,534,1.5%,"No
"
757,KCNQ1,11,11,534,2.1%,"No
"
758,KCNQ2,25,24,534,4.5%,"No
"
759,KCNQ3,33,29,534,5.4%,"No
"
760,KCNS1,10,9,534,1.7%,"No
"
761,KCNS2,23,19,534,3.6%,"No
"
762,ACTL9,16,15,534,2.8%,"No
"
763,SMIM6,1,1,534,0.2%,"No
"
764,CCDC169,4,4,534,0.7%,"No
"
765,CHRNB4,1,1,534,0.2%,"No
"
766,CHRNB3,21,16,534,3.0%,"No
"
767,CHRNB2,14,14,534,2.6%,"No
"
768,RIMOC1,3,3,534,0.6%,"No
"
769,CHRNB1,11,11,534,2.1%,"No
"
770,CHRNA7,8,7,534,1.3%,"No
"
771,CHRNA5,9,9,534,1.7%,"No
"
772,CHRNA4,15,14,534,2.6%,"No
"
773,CHRNA3,10,8,534,1.5%,"No
"
774,CHRNA2,10,10,534,1.9%,"No
"
775,CHRNA1,11,10,534,1.9%,"No
"
776,CHRM5,9,9,534,1.7%,"No
"
777,KHK,3,3,534,0.6%,"No
"
778,KIF2A,9,8,534,1.5%,"No
"
779,KIF3C,16,11,534,2.1%,"No
"
780,KIF5A,22,16,534,3.0%,"No
"
781,KIF5B,24,16,534,3.0%,"Yes
"
782,ZNF841,25,19,534,3.6%,"No
"
783,ZNF615,23,19,534,3.6%,"No
"
784,SLC36A3,8,7,534,1.3%,"No
"
785,KIF4B,34,25,534,4.7%,"No
"
786,CISH,2,2,534,0.4%,"No
"
787,CIRBP,2,2,534,0.4%,"No
"
788,CKB,4,4,534,0.7%,"No
"
789,FRG1,1,1,534,0.2%,"No
"
790,CIDEA,5,5,534,0.9%,"No
"
791,CHUK,14,11,534,2.1%,"No
"
792,CHRNG,10,10,534,1.9%,"No
"
793,CHRNE,7,7,534,1.3%,"No
"
794,CHRND,10,10,534,1.9%,"No
"
795,MTOR,46,41,534,7.7%,"Yes
"
796,SIGLECL1,5,5,534,0.9%,"No
"
797,KLK9,7,7,534,1.3%,"No
"
798,KCNK4,6,6,534,1.1%,"No
"
799,EMC10,2,2,534,0.4%,"No
"
800,MYEF2,14,13,534,2.4%,"No
"
801,IRX4,6,6,534,1.1%,"No
"
802,AK3,4,4,534,0.7%,"No
"
803,ASAP1,21,19,534,3.6%,"No
"
804,HP1BP3,8,8,534,1.5%,"No
"
805,FTH1,1,1,534,0.2%,"No
"
806,CKS1B,3,3,534,0.6%,"Yes
"
807,NR5A2,13,11,534,2.1%,"No
"
808,OR2V2,3,3,534,0.6%,"No
"
809,ERCC8,1,1,534,0.2%,"No
"
810,FSHR,26,22,534,4.1%,"No
"
811,CKMT2,12,10,534,1.9%,"No
"
812,CENPI,7,7,534,1.3%,"No
"
813,CKMT1B,5,4,534,0.7%,"No
"
814,CKM,10,9,534,1.7%,"No
"
815,FSHB,4,4,534,0.7%,"No
"
816,FRZB,5,5,534,0.9%,"No
"
817,IZUMO1,7,6,534,1.1%,"No
"
818,TBCB,2,2,534,0.4%,"No
"
819,MAMSTR,8,8,534,1.5%,"No
"
820,LINC01553,2,2,534,0.4%,"No
"
821,TPRX1,8,8,534,1.5%,"No
"
822,NKPD1,8,8,534,1.5%,"No
"
823,HDGFL3,2,2,534,0.4%,"No
"
824,COPS7A,5,5,534,0.9%,"No
"
825,NSDHL,6,5,534,0.9%,"No
"
826,AP3S1,4,4,534,0.7%,"No
"
827,AP1S1,5,4,534,0.7%,"No
"
828,AP2M1,7,7,534,1.3%,"No
"
829,ZNF283,19,13,534,2.4%,"No
"
830,LYPD5,3,3,534,0.6%,"No
"
831,CCDC157,11,11,534,2.1%,"No
"
832,ZNF575,2,2,534,0.4%,"No
"
833,PLEKHM2,21,19,534,3.6%,"No
"
834,SYT11,6,6,534,1.1%,"No
"
835,MLC1,12,12,534,2.2%,"No
"
836,OR4C12,7,6,534,1.1%,"No
"
837,OR4C13,18,16,534,3.0%,"No
"
838,M1AP,6,6,534,1.1%,"No
"
839,CLCNKA,10,9,534,1.7%,"No
"
840,USP49,7,7,534,1.3%,"No
"
841,CLCN7,12,12,534,2.2%,"No
"
842,ATP11B,16,14,534,2.6%,"No
"
843,WHRN,22,20,534,3.7%,"No
"
844,CLCN6,15,12,534,2.2%,"No
"
845,FAM168A,5,5,534,0.9%,"No
"
846,ABHD14A,1,1,534,0.2%,"No
"
847,CLCN5,11,10,534,1.9%,"No
"
848,CLCN4,21,21,534,3.9%,"No
"
849,PMPCA,5,4,534,0.7%,"No
"
850,CLCN3,14,13,534,2.4%,"No
"
851,ARL6IP1,3,3,534,0.6%,"No
"
852,PRKD2,11,10,534,1.9%,"No
"
853,CLCN2,16,16,534,3.0%,"No
"
854,ACSBG1,15,13,534,2.4%,"No
"
855,CLCN1,22,16,534,3.0%,"No
"
856,RASSF8,4,4,534,0.7%,"No
"
857,CLCA1,19,17,534,3.2%,"No
"
858,CLC,3,3,534,0.6%,"No
"
859,DUSP10,5,5,534,0.9%,"No
"
860,NLRC5,56,36,534,6.7%,"No
"
861,MST1L,1,1,534,0.2%,"No
"
862,ANTXR1,16,14,534,2.6%,"No
"
863,MRPL3,7,6,534,1.1%,"No
"
864,C19ORF44,15,14,534,2.6%,"No
"
865,BLTP1,102,62,534,11.6%,"No
"
866,RPL35,5,5,534,0.9%,"No
"
867,GALNT5,23,15,534,2.8%,"No
"
868,ASCC2,10,10,534,1.9%,"No
"
869,GALNT6,11,9,534,1.7%,"No
"
870,GTF2IRD2,5,4,534,0.7%,"No
"
871,NBEAL2,40,33,534,6.2%,"No
"
872,FBXO28,7,6,534,1.1%,"No
"
873,TSLP,6,5,534,0.9%,"No
"
874,CLK3,11,11,534,2.1%,"No
"
875,JMJD6,7,7,534,1.3%,"No
"
876,RPL36,2,2,534,0.4%,"No
"
877,ZC3H4,21,18,534,3.4%,"No
"
878,CLK2,5,5,534,0.9%,"No
"
879,RRS1,7,7,534,1.3%,"No
"
880,LETMD1,5,5,534,0.9%,"No
"
881,CLK1,11,11,534,2.1%,"No
"
882,SULF1,34,26,534,4.9%,"No
"
883,MPC2,1,1,534,0.2%,"No
"
884,XPO6,15,15,534,2.8%,"No
"
885,CLIC2,6,5,534,0.9%,"No
"
886,PRRC2C,37,25,534,4.7%,"No
"
887,SPEF1,2,2,534,0.4%,"No
"
888,CLIC1,1,1,534,0.2%,"No
"
889,TBC1D1,16,14,534,2.6%,"No
"
890,DCAF13,12,10,534,1.9%,"No
"
891,CLU,8,8,534,1.5%,"No
"
892,ZFR2,18,17,534,3.2%,"No
"
893,MXRA5,68,53,534,9.9%,"No
"
894,ARID5B,19,17,534,3.2%,"Yes
"
895,NEPRO,12,12,534,2.2%,"No
"
896,CLCNKB,9,9,534,1.7%,"No
"
897,SUMF2,3,3,534,0.6%,"No
"
898,TRUB1,4,4,534,0.7%,"No
"
899,POLG2,7,7,534,1.3%,"No
"
900,SEC63,13,12,534,2.2%,"No
"
901,RPF2,7,7,534,1.3%,"No
"
902,HPS5,10,9,534,1.7%,"No
"
903,MKX,8,8,534,1.5%,"No
"
904,RNF139,18,13,534,2.4%,"No
"
905,PDCD10,4,4,534,0.7%,"No
"
906,CA5B,4,4,534,0.7%,"No
"
907,PSKH2,9,8,534,1.5%,"No
"
908,RNF24,4,4,534,0.7%,"No
"
909,PPP1R1B,3,3,534,0.6%,"No
"
910,SGMS2,10,8,534,1.5%,"No
"
911,MINDY4,17,16,534,3.0%,"No
"
912,PARM1,6,6,534,1.1%,"No
"
913,CHD6,48,36,534,6.7%,"No
"
914,ZNF831,38,33,534,6.2%,"No
"
915,METTL7A,5,5,534,0.9%,"No
"
916,ASF1A,3,3,534,0.6%,"No
"
917,ABTB2,9,9,534,1.7%,"No
"
918,YIPF3,5,5,534,0.9%,"No
"
919,MOB4,4,4,534,0.7%,"No
"
920,FAR1,10,9,534,1.7%,"No
"
921,TMEM164,6,6,534,1.1%,"No
"
922,C20ORF85,5,5,534,0.9%,"No
"
923,POLI,17,13,534,2.4%,"No
"
924,CHEK2,9,9,534,1.7%,"Yes
"
925,SLITRK6,27,21,534,3.9%,"No
"
926,KLK8,6,6,534,1.1%,"No
"
927,ZCCHC7,7,7,534,1.3%,"No
"
928,CATSPERZ,1,1,534,0.2%,"No
"
929,LOXL4,13,13,534,2.4%,"No
"
930,ZNF844,11,9,534,1.7%,"No
"
931,ZNF763,14,12,534,2.2%,"No
"
932,TECPR1,13,13,534,2.4%,"No
"
933,ZNF345,26,15,534,2.8%,"No
"
934,DCAF12,8,8,534,1.5%,"No
"
935,ARMC8,10,8,534,1.5%,"No
"
936,BRMS1,7,7,534,1.3%,"No
"
937,FAM149A,10,9,534,1.7%,"No
"
938,CTRB2,2,2,534,0.4%,"No
"
939,DDX20,9,9,534,1.7%,"No
"
940,TREX2,5,5,534,0.9%,"No
"
941,HDX,22,19,534,3.6%,"No
"
942,PLPBP,3,3,534,0.6%,"No
"
943,SLC49A3,11,11,534,2.1%,"No
"
944,APOOL,3,3,534,0.6%,"No
"
945,FZD10,22,21,534,3.9%,"No
"
946,AKAP13,43,36,534,6.7%,"No
"
947,ELMOD3,2,2,534,0.4%,"No
"
948,IRAK3,15,13,534,2.4%,"No
"
949,POLR1B,15,14,534,2.6%,"No
"
950,AKAP10,7,7,534,1.3%,"No
"
951,AKAP11,32,25,534,4.7%,"No
"
952,SLA2,1,1,534,0.2%,"No
"
953,OR2Z1,7,7,534,1.3%,"No
"
954,BACE2,15,13,534,2.4%,"No
"
955,TXN2,1,1,534,0.2%,"No
"
956,FBXL2,10,9,534,1.7%,"No
"
957,PROKR2,10,8,534,1.5%,"No
"
958,TMEM184B,4,4,534,0.7%,"No
"
959,OR4Q3,11,11,534,2.1%,"No
"
960,ZIM3,17,13,534,2.4%,"No
"
961,OSCAR,2,2,534,0.4%,"No
"
962,ARIH1,8,6,534,1.1%,"No
"
963,DMBX1,11,9,534,1.7%,"No
"
964,DNAJB5,7,7,534,1.3%,"No
"
965,MTO1,12,12,534,2.2%,"No
"
966,PRDX5,2,2,534,0.4%,"No
"
967,TPSG1,1,1,534,0.2%,"No
"
968,GBP4,9,8,534,1.5%,"No
"
969,OR4M1,14,12,534,2.2%,"No
"
970,GBP5,11,10,534,1.9%,"No
"
971,MTERF4,2,2,534,0.4%,"No
"
972,TOE1,2,2,534,0.4%,"No
"
973,PCP2,2,2,534,0.4%,"No
"
974,TBC1D3B,1,1,534,0.2%,"No
"
975,RAB26,3,3,534,0.6%,"No
"
976,CIAO2A,1,1,534,0.2%,"No
"
977,NIPBL,61,40,534,7.5%,"No
"
978,METTL25,14,11,534,2.1%,"No
"
979,COG4,15,15,534,2.8%,"No
"
980,SETD3,11,11,534,2.1%,"Yes
"
981,TRAPPC5,3,3,534,0.6%,"No
"
982,HECTD1,35,27,534,5.1%,"No
"
983,SULT4A1,6,6,534,1.1%,"No
"
984,POU2F3,5,5,534,0.9%,"No
"
985,NBPF14,3,3,534,0.6%,"No
"
986,MGAT4C,24,20,534,3.7%,"No
"
987,FSBP,6,5,534,0.9%,"No
"
988,FCRL1,8,8,534,1.5%,"No
"
989,FCRL3,27,22,534,4.1%,"No
"
990,LRRC42,8,8,534,1.5%,"No
"
991,POMK,6,6,534,1.1%,"No
"
992,USP48,23,21,534,3.9%,"No
"
993,LSM4,3,3,534,0.6%,"No
"
994,SPDEF,7,7,534,1.3%,"No
"
995,VAX2,7,6,534,1.1%,"No
"
996,BAMBI,9,6,534,1.1%,"No
"
997,RHBDD3,5,4,534,0.7%,"No
"
998,C20ORF141,4,4,534,0.7%,"No
"
999,TMEM17,3,3,534,0.6%,"No
"
1000,TTLL1,8,8,534,1.5%,"No
"
1001,SLC39A6,8,8,534,1.5%,"No
"
1002,LMOD1,13,13,534,2.4%,"No
"
1003,GCA,2,2,534,0.4%,"No
"
1004,LINC02903,3,3,534,0.6%,"No
"
1005,LIPJ,10,7,534,1.3%,"No
"
1006,SIRPD,5,5,534,0.9%,"No
"
1007,ATXN10,8,6,534,1.1%,"No
"
1008,TAFA5,6,6,534,1.1%,"No
"
1009,TNFAIP8,2,2,534,0.4%,"No
"
1010,SPATA48,12,9,534,1.7%,"No
"
1011,NOCT,1,1,534,0.2%,"No
"
1012,KLK5,4,4,534,0.7%,"No
"
1013,CCDC148,9,8,534,1.5%,"No
"
1014,NPIPB15,5,5,534,0.9%,"No
"
1015,SPRED2,8,8,534,1.5%,"No
"
1016,NPIPB4,2,2,534,0.4%,"No
"
1017,SAMM50,6,6,534,1.1%,"No
"
1018,NPIPB7,1,1,534,0.2%,"No
"
1019,GPR146,5,5,534,0.9%,"No
"
1020,TBC1D20,8,8,534,1.5%,"No
"
1021,WDR6,16,13,534,2.4%,"No
"
1022,SLC2A6,9,9,534,1.7%,"No
"
1023,TREH,11,11,534,2.1%,"No
"
1024,MAP4K1,11,10,534,1.9%,"No
"
1025,MAP4K5,11,10,534,1.9%,"No
"
1026,RASSF1,4,4,534,0.7%,"No
"
1027,INMT,2,2,534,0.4%,"No
"
1028,STAB1,52,39,534,7.3%,"No
"
1029,EFR3A,14,13,534,2.4%,"No
"
1030,RTF1,12,11,534,2.1%,"No
"
1031,SLC35D1,3,3,534,0.6%,"No
"
1032,RBM46,22,19,534,3.6%,"No
"
1033,OR2A25,8,7,534,1.3%,"No
"
1034,CRPPA,11,10,534,1.9%,"No
"
1035,CLEC4F,15,13,534,2.4%,"No
"
1036,NKD2,7,6,534,1.1%,"No
"
1037,TPRG1L,4,4,534,0.7%,"No
"
1038,SAMD8,5,5,534,0.9%,"No
"
1039,WDR43,6,6,534,1.1%,"No
"
1040,ZIC5,4,3,534,0.6%,"No
"
1041,SNX13,31,26,534,4.9%,"No
"
1042,CCNB3,16,15,534,2.8%,"Yes
"
1043,SLC25A26,4,4,534,0.7%,"No
"
1044,MAPK8IP3,22,19,534,3.6%,"No
"
1045,SLC45A3,11,9,534,1.7%,"Yes
"
1046,GGA3,1,1,534,0.2%,"No
"
1047,RHPN2,8,8,534,1.5%,"No
"
1048,MPRIP,27,25,534,4.7%,"No
"
1049,NUP205,51,36,534,6.7%,"No
"
1050,SLC22A16,17,16,534,3.0%,"No
"
1051,NISCH,15,13,534,2.4%,"No
"
1052,PKP3,10,10,534,1.9%,"No
"
1053,CELF3,8,8,534,1.5%,"No
"
1054,NAT2,4,4,534,0.7%,"No
"
1055,SERPINA3,5,5,534,0.9%,"No
"
1056,CEP250,32,25,534,4.7%,"No
"
1057,ZBTB34,5,5,534,0.9%,"No
"
1058,GTF2H5,1,1,534,0.2%,"No
"
1059,AADAC,10,10,534,1.9%,"No
"
1060,WBP4,12,11,534,2.1%,"No
"
1061,AAMP,3,3,534,0.6%,"No
"
1062,AANAT,3,3,534,0.6%,"No
"
1063,AARS1,16,14,534,2.6%,"No
"
1064,ABCB8,13,13,534,2.4%,"No
"
1065,WIF1,8,8,534,1.5%,"Yes
"
1066,CEP170P1,1,1,534,0.2%,"No
"
1067,ABAT,12,12,534,2.2%,"No
"
1068,SEC23IP,11,11,534,2.1%,"No
"
1069,ABCA1,61,42,534,7.9%,"No
"
1070,CEP68,9,8,534,1.5%,"No
"
1071,PASK,25,22,534,4.1%,"Yes
"
1072,RGL1,12,10,534,1.9%,"No
"
1073,LRRIQ3,37,28,534,5.2%,"No
"
1074,ERICH3,52,39,534,7.3%,"No
"
1075,TYW3,7,7,534,1.3%,"No
"
1076,NKD1,7,7,534,1.3%,"No
"
1077,TTLL12,16,15,534,2.8%,"No
"
1078,RAB42,3,3,534,0.6%,"No
"
1079,GPD1L,7,7,534,1.3%,"No
"
1080,ABRAXAS2,6,5,534,0.9%,"No
"
1081,DNAJC14,8,8,534,1.5%,"No
"
1082,METAP1,4,4,534,0.7%,"No
"
1083,EAF1,2,2,534,0.4%,"No
"
1084,ZCCHC14,14,13,534,2.4%,"No
"
1085,LPIN1,15,14,534,2.6%,"No
"
1086,SEPTIN8,9,9,534,1.7%,"No
"
1087,ANXA10,6,6,534,1.1%,"No
"
1088,SUPT16H,26,22,534,4.1%,"No
"
1089,ABCA2,49,36,534,6.7%,"No
"
1090,ABCA3,32,30,534,5.6%,"No
"
1091,ABCB7,7,6,534,1.1%,"No
"
1092,IRX2-DT,4,4,534,0.7%,"No
"
1093,ABCF1,12,9,534,1.7%,"No
"
1094,IRX2,10,9,534,1.7%,"No
"
1095,ABCA4,54,41,534,7.7%,"No
"
1096,ERLIN2,9,9,534,1.7%,"No
"
1097,ABL1,21,20,534,3.7%,"Yes
"
1098,AOC1,12,11,534,2.1%,"No
"
1099,NUDT6,6,5,534,0.9%,"No
"
1100,ZAR1L,9,9,534,1.7%,"No
"
1101,ABL2,26,23,534,4.3%,"Yes
"
1102,ERG28,4,4,534,0.7%,"No
"
1103,NUDT5,2,2,534,0.4%,"No
"
1104,ABR,22,20,534,3.7%,"No
"
1105,ZC3H3,12,12,534,2.2%,"No
"
1106,ASB17,6,6,534,1.1%,"No
"
1107,BTNL9,8,8,534,1.5%,"No
"
1108,SSPOP,4,4,534,0.7%,"No
"
1109,TIGD1,4,4,534,0.7%,"No
"
1110,NACAD,16,16,534,3.0%,"No
"
1111,FCHO1,13,11,534,2.1%,"No
"
1112,PCGF6,1,1,534,0.2%,"No
"
1113,ZIC4,22,21,534,3.9%,"No
"
1114,CABS1,10,9,534,1.7%,"No
"
1115,QRFPR,15,14,534,2.6%,"No
"
1116,STON2,16,14,534,2.6%,"No
"
1117,ZZEF1,31,28,534,5.2%,"No
"
1118,DDIT4L,7,7,534,1.3%,"No
"
1119,ANKLE2,10,10,534,1.9%,"No
"
1120,C4ORF17,3,3,534,0.6%,"No
"
1121,ZCRB1,3,3,534,0.6%,"No
"
1122,DCUN1D4,4,4,534,0.7%,"No
"
1123,PRAM1,26,22,534,4.1%,"No
"
1124,LRCH1,15,15,534,2.8%,"No
"
1125,PCBD2,1,1,534,0.2%,"No
"
1126,SOX21,5,5,534,0.9%,"No
"
1127,ARL6,5,5,534,0.9%,"No
"
1128,KRTAP13-1,6,6,534,1.1%,"No
"
1129,PSIP1,11,10,534,1.9%,"Yes
"
1130,SLC41A2,11,9,534,1.7%,"No
"
1131,FSTL1,9,9,534,1.7%,"No
"
1132,USP44,20,18,534,3.4%,"No
"
1133,ACAA1,7,7,534,1.3%,"No
"
1134,WDHD1,20,16,534,3.0%,"No
"
1135,ACACA,44,36,534,6.7%,"No
"
1136,ACACB,49,37,534,6.9%,"No
"
1137,ACADL,10,9,534,1.7%,"No
"
1138,ACADM,10,9,534,1.7%,"No
"
1139,ACADS,7,7,534,1.3%,"No
"
1140,STRAP,4,4,534,0.7%,"No
"
1141,MARVELD2,9,9,534,1.7%,"No
"
1142,ACADSB,8,7,534,1.3%,"No
"
1143,FAM107A,2,2,534,0.4%,"No
"
1144,ACADVL,8,8,534,1.5%,"No
"
1145,ADAMTS7,21,19,534,3.6%,"No
"
1146,OR9K2,8,8,534,1.5%,"No
"
1147,ACAT1,6,4,534,0.7%,"No
"
1148,INSL6,11,10,534,1.9%,"No
"
1149,TTLL13,7,7,534,1.3%,"No
"
1150,ACAT2,9,9,534,1.7%,"No
"
1151,ADAMTS6,12,10,534,1.9%,"No
"
1152,CLCC1,10,9,534,1.7%,"No
"
