,Gene,Total number of mutations,Number of samples with one or more mutations,Profiled Samples,Percentage of samples with one or more mutations,Is Cancer Gene
580,DNAJB4,6,6,566,1.1%,"No
"
581,ARHGEF4,11,10,566,1.8%,"No
"
582,DIDO1,44,42,566,7.4%,"No
"
583,ESM1,5,5,566,0.9%,"No
"
584,ADAM30,12,10,566,1.8%,"No
"
585,ADAM29,21,20,566,3.5%,"No
"
586,ZNF433,5,4,566,0.7%,"No
"
587,CLSPN,11,11,566,1.9%,"No
"
588,KCNA2,11,10,566,1.8%,"No
"
589,KCNA3,9,9,566,1.6%,"No
"
590,ZNF609,5,5,566,0.9%,"No
"
591,KCNA4,38,33,566,5.8%,"No
"
592,TBC1D9B,8,7,566,1.2%,"No
"
593,GGA2,2,2,566,0.4%,"No
"
594,WAPL,11,11,566,1.9%,"No
"
595,SETX,28,26,566,4.6%,"No
"
596,EMC1,6,6,566,1.1%,"No
"
597,SLC45A1,9,9,566,1.6%,"No
"
598,CAND2,11,10,566,1.8%,"No
"
599,ARHGEF3,8,8,566,1.4%,"No
"
600,ANOS1,9,9,566,1.6%,"No
"
601,CD82,5,5,566,0.9%,"No
"
602,KARS1,10,9,566,1.6%,"No
"
603,KCNA1,20,18,566,3.2%,"No
"
604,SPACA9,1,1,566,0.2%,"No
"
605,WDR5,2,1,566,0.2%,"No
"
606,ADAMTS13,11,10,566,1.8%,"No
"
607,ADAMTS5,40,37,566,6.5%,"No
"
608,TP53AIP1,2,2,566,0.4%,"No
"
609,ADAMTS8,5,5,566,0.9%,"No
"
610,PRSS23,6,6,566,1.1%,"No
"
611,KCND1,5,5,566,0.9%,"No
"
612,NUP42,4,4,566,0.7%,"No
"
613,KIF13A,20,19,566,3.4%,"No
"
614,VWA8,13,13,566,2.3%,"No
"
615,NEUROD6,10,10,566,1.8%,"No
"
616,NEUROG2,5,5,566,0.9%,"No
"
617,ZNF791,3,3,566,0.5%,"No
"
618,RGPD2,7,7,566,1.2%,"No
"
619,PRDM16,22,22,566,3.9%,"Yes
"
620,TMED4,1,1,566,0.2%,"No
"
621,PRDM14,25,22,566,3.9%,"Yes
"
622,PRDM15,13,12,566,2.1%,"No
"
623,FIGNL1,11,10,566,1.8%,"No
"
624,KCNC3,1,1,566,0.2%,"No
"
625,CMTR1,2,2,566,0.4%,"No
"
626,ZNF709,4,4,566,0.7%,"No
"
627,KCNC4,6,6,566,1.1%,"No
"
628,ERP44,5,5,566,0.9%,"No
"
629,HECW1,69,56,566,9.9%,"No
"
630,ZNF564,1,1,566,0.2%,"No
"
631,BLTP3B,20,18,566,3.2%,"No
"
632,SWAP70,3,3,566,0.5%,"No
"
633,RRP1B,5,5,566,0.9%,"No
"
634,MYCBP2,45,41,566,7.2%,"No
"
635,KCNA5,31,28,566,4.9%,"No
"
636,PTPN21,5,5,566,0.9%,"No
"
637,KCNA6,13,13,566,2.3%,"No
"
638,KCNA7,4,4,566,0.7%,"No
"
639,KCNA10,10,10,566,1.8%,"No
"
640,KCNB1,31,29,566,5.1%,"No
"
641,KCNC1,8,7,566,1.2%,"No
"
642,KCNC2,32,27,566,4.8%,"No
"
643,RNF180,8,8,566,1.4%,"No
"
644,KCNJ3,39,35,566,6.2%,"No
"
645,ZNF454,14,14,566,2.5%,"No
"
646,KCNJ4,5,5,566,0.9%,"No
"
647,KCNJ2,21,19,566,3.4%,"No
"
648,TMEM145,14,13,566,2.3%,"No
"
649,PRR19,6,6,566,1.1%,"No
"
650,KCND2,26,25,566,4.4%,"No
"
651,KCND3,15,15,566,2.7%,"No
"
652,KCNE1,3,3,566,0.5%,"No
"
653,KCNF1,13,12,566,2.1%,"No
"
654,KCNG1,15,15,566,2.7%,"No
"
655,KCNH1,37,36,566,6.4%,"No
"
656,KCNH2,22,20,566,3.5%,"No
"
657,KCNJ1,11,10,566,1.8%,"No
"
658,KCNJ14,2,2,566,0.4%,"No
"
659,KCNJ15,3,3,566,0.5%,"No
"
660,CHD3,14,14,566,2.5%,"No
"
661,CHD2,12,12,566,2.1%,"Yes
"
662,CHD1,4,4,566,0.7%,"No
"
663,RCC1,3,3,566,0.5%,"No
"
664,CHAT,21,21,566,3.7%,"No
"
665,RCBTB2,12,11,566,1.9%,"No
"
666,CHAD,1,1,566,0.2%,"No
"
667,C19ORF54,2,2,566,0.4%,"No
"
668,KCNJ5,10,10,566,1.8%,"Yes
"
669,KCNJ6,7,7,566,1.2%,"No
"
670,ZNF780A,10,9,566,1.6%,"No
"
671,KCNJ8,11,11,566,1.9%,"No
"
672,KCNJ9,2,2,566,0.4%,"No
"
673,KCNJ10,6,6,566,1.1%,"No
"
674,KCNJ11,2,2,566,0.4%,"No
"
675,AKR1C4,4,4,566,0.7%,"No
"
676,KCNJ12,34,31,566,5.5%,"No
"
677,CHD4,18,17,566,3.0%,"Yes
"
678,KCNJ13,2,2,566,0.4%,"No
"
679,KCNN1,5,5,566,0.9%,"No
"
680,KCNN2,15,15,566,2.7%,"No
"
681,KCNN3,14,13,566,2.3%,"No
"
682,KCNN4,6,6,566,1.1%,"No
"
683,CHM,22,19,566,3.4%,"No
"
684,CHKB,3,2,566,0.4%,"No
"
685,CHIT1,11,11,566,1.9%,"No
"
686,CHI3L2,3,3,566,0.5%,"No
"
687,CHI3L1,5,5,566,0.9%,"No
"
688,CHGB,22,20,566,3.5%,"No
"
689,CHGA,2,2,566,0.4%,"No
"
690,FRK,4,4,566,0.7%,"No
"
691,FOXN3,5,5,566,0.9%,"No
"
692,CHEK1,7,6,566,1.1%,"Yes
"
693,KCNJ16,11,11,566,1.9%,"No
"
694,ZSCAN1,26,25,566,4.4%,"No
"
695,KCNK1,5,4,566,0.7%,"No
"
696,KCNK2,29,28,566,4.9%,"No
"
697,KCNK3,4,3,566,0.5%,"No
"
698,KCNMA1,22,19,566,3.4%,"No
"
699,KCNMB1,10,10,566,1.8%,"No
"
700,CHKA,4,4,566,0.7%,"No
"
701,KCNS3,9,9,566,1.6%,"No
"
702,KDR,55,49,566,8.7%,"Yes
"
703,KEL,32,30,566,5.3%,"Yes
"
704,CHRM4,7,7,566,1.2%,"No
"
705,CHRM3,30,28,566,4.9%,"No
"
706,LYST,58,54,566,9.5%,"No
"
707,CHRM2,41,37,566,6.5%,"No
"
708,CHRM1,6,6,566,1.1%,"No
"
709,ZNF776,5,5,566,0.9%,"No
"
710,ZIK1,11,11,566,1.9%,"No
"
711,ZNF547,9,9,566,1.6%,"No
"
712,CHN2,7,7,566,1.2%,"No
"
713,CHN1,8,8,566,1.4%,"Yes
"
714,CHML,12,11,566,1.9%,"No
"
715,KCNQ1,4,4,566,0.7%,"No
"
716,KCNQ2,25,24,566,4.2%,"No
"
717,KCNQ3,9,9,566,1.6%,"No
"
718,KCNS1,2,2,566,0.4%,"No
"
719,KCNS2,19,19,566,3.4%,"No
"
720,ACTL9,9,9,566,1.6%,"No
"
721,CHRNB4,10,10,566,1.8%,"No
"
722,CHRNB3,8,8,566,1.4%,"No
"
723,CHRNB2,11,11,566,1.9%,"No
"
724,RIMOC1,4,4,566,0.7%,"No
"
725,CHRNB1,7,6,566,1.1%,"No
"
726,CHRNA7,8,8,566,1.4%,"No
"
727,CHRNA5,3,3,566,0.5%,"No
"
728,CHRNA4,19,17,566,3.0%,"No
"
729,CHRNA3,8,8,566,1.4%,"No
"
730,CHRNA2,6,6,566,1.1%,"No
"
731,CHRNA1,17,17,566,3.0%,"No
"
732,CHRM5,7,7,566,1.2%,"No
"
733,KHK,2,2,566,0.4%,"No
"
734,KIF2A,3,3,566,0.5%,"No
"
735,KIF3C,8,8,566,1.4%,"No
"
736,KIF5A,28,26,566,4.6%,"No
"
737,KIF5B,5,5,566,0.9%,"Yes
"
738,ZNF841,8,8,566,1.4%,"No
"
739,ZNF615,11,11,566,1.9%,"No
"
740,SLC36A3,5,5,566,0.9%,"No
"
741,KIF4B,38,34,566,6.0%,"No
"
742,CISH,1,1,566,0.2%,"No
"
743,CIRBP,1,1,566,0.2%,"No
"
744,CKB,2,2,566,0.4%,"No
"
745,FRG1,11,10,566,1.8%,"No
"
746,CIDEA,3,3,566,0.5%,"No
"
747,CHUK,7,7,566,1.2%,"No
"
748,CHRNG,9,9,566,1.6%,"No
"
749,CHRNE,4,4,566,0.7%,"No
"
750,CHRND,19,18,566,3.2%,"No
"
751,MTOR,32,27,566,4.8%,"Yes
"
752,SIGLECL1,6,6,566,1.1%,"No
"
753,KLK9,2,2,566,0.4%,"No
"
754,KCNK4,1,1,566,0.2%,"No
"
755,EMC10,1,1,566,0.2%,"No
"
756,MYEF2,12,12,566,2.1%,"No
"
757,IRX4,11,11,566,1.9%,"No
"
758,ASAP1,22,22,566,3.9%,"No
"
759,HP1BP3,9,9,566,1.6%,"No
"
760,CKS2,1,1,566,0.2%,"No
"
761,FTH1,2,2,566,0.4%,"No
"
762,CKS1B,1,1,566,0.2%,"Yes
"
763,NR5A2,16,15,566,2.7%,"No
"
764,OR2V2,12,11,566,1.9%,"No
"
765,ERCC8,2,2,566,0.4%,"No
"
766,FSHR,33,31,566,5.5%,"No
"
767,CKMT2,2,2,566,0.4%,"No
"
768,CENPI,12,11,566,1.9%,"No
"
769,CKM,3,3,566,0.5%,"No
"
770,FSHB,5,5,566,0.9%,"No
"
771,FRZB,11,11,566,1.9%,"No
"
772,IZUMO1,5,4,566,0.7%,"No
"
773,TPRX1,2,2,566,0.4%,"No
"
774,NKPD1,3,3,566,0.5%,"No
"
775,HDGFL3,3,3,566,0.5%,"No
"
776,COPS7A,1,1,566,0.2%,"No
"
777,NSDHL,7,7,566,1.2%,"No
"
778,AP3S1,5,5,566,0.9%,"No
"
779,C5ORF64,2,2,566,0.4%,"No
"
780,AP1S1,1,1,566,0.2%,"No
"
781,AP2M1,7,6,566,1.1%,"No
"
782,ZNF283,8,8,566,1.4%,"No
"
783,LYPD5,2,2,566,0.4%,"No
"
784,ZNF575,2,2,566,0.4%,"No
"
785,PLEKHM2,1,1,566,0.2%,"No
"
786,SYT11,11,10,566,1.8%,"No
"
787,MLC1,5,5,566,0.9%,"No
"
788,OR4C12,15,13,566,2.3%,"No
"
789,OR4C13,19,19,566,3.4%,"No
"
790,M1AP,10,10,566,1.8%,"No
"
791,CLCNKA,8,8,566,1.4%,"No
"
792,USP49,7,7,566,1.2%,"No
"
793,CLCN7,10,10,566,1.8%,"No
"
794,ATP11B,12,11,566,1.9%,"No
"
795,WHRN,9,9,566,1.6%,"No
"
796,CLCN6,7,7,566,1.2%,"No
"
797,FAM168A,2,2,566,0.4%,"No
"
798,ABHD14A,1,1,566,0.2%,"No
"
799,CLCN5,7,7,566,1.2%,"No
"
800,CLCN4,14,13,566,2.3%,"No
"
801,PMPCA,1,1,566,0.2%,"No
"
802,CLCN3,11,11,566,1.9%,"No
"
803,ARL6IP1,3,3,566,0.5%,"No
"
804,PRKD2,7,7,566,1.2%,"No
"
805,CLCN2,7,7,566,1.2%,"No
"
806,ACSBG1,9,9,566,1.6%,"No
"
807,CLCN1,50,43,566,7.6%,"No
"
808,RASSF8,4,4,566,0.7%,"No
"
809,CLCA1,16,14,566,2.5%,"No
"
810,CLC,2,2,566,0.4%,"No
"
811,DUSP10,11,10,566,1.8%,"No
"
812,NLRC5,22,22,566,3.9%,"No
"
813,ANTXR1,18,18,566,3.2%,"No
"
814,MRPL3,5,3,566,0.5%,"No
"
815,C19ORF44,7,7,566,1.2%,"No
"
816,BLTP1,72,65,566,11.5%,"No
"
817,GALNT5,9,9,566,1.6%,"No
"
818,ASCC2,6,5,566,0.9%,"No
"
819,GALNT6,7,7,566,1.2%,"No
"
820,GTF2IRD2,1,1,566,0.2%,"No
"
821,NBEAL2,11,11,566,1.9%,"No
"
822,FBXO28,2,2,566,0.4%,"No
"
823,TSLP,8,8,566,1.4%,"No
"
824,CLK3,2,2,566,0.4%,"No
"
825,JMJD6,4,4,566,0.7%,"No
"
826,ZC3H4,10,10,566,1.8%,"No
"
827,CLK2,11,10,566,1.8%,"No
"
828,RRS1,1,1,566,0.2%,"No
"
829,LETMD1,2,2,566,0.4%,"No
"
830,CLK1,4,4,566,0.7%,"No
"
831,SULF1,16,15,566,2.7%,"No
"
832,XPO6,8,8,566,1.4%,"No
"
833,CLIC2,2,2,566,0.4%,"No
"
834,PRRC2C,32,28,566,4.9%,"No
"
835,SPEF1,2,2,566,0.4%,"No
"
836,CLIC1,2,2,566,0.4%,"No
"
837,TBC1D1,10,8,566,1.4%,"No
"
838,DCAF13,11,11,566,1.9%,"No
"
839,CLU,4,4,566,0.7%,"No
"
840,ZFR2,8,6,566,1.1%,"No
"
841,MXRA5,102,81,566,14.3%,"No
"
842,ARID5B,9,9,566,1.6%,"Yes
"
843,NEPRO,5,5,566,0.9%,"No
"
844,CLCNKB,7,7,566,1.2%,"No
"
845,SUMF2,2,2,566,0.4%,"No
"
846,TRUB1,3,3,566,0.5%,"No
"
847,POLG2,3,3,566,0.5%,"No
"
848,SEC63,9,9,566,1.6%,"No
"
849,RPF2,3,3,566,0.5%,"No
"
850,HPS5,12,10,566,1.8%,"No
"
851,MKX,3,3,566,0.5%,"No
"
852,RNF139,3,3,566,0.5%,"No
"
853,PDCD10,4,4,566,0.7%,"No
"
854,CA5B,4,4,566,0.7%,"No
"
855,PSKH2,24,24,566,4.2%,"No
"
856,RNF24,1,1,566,0.2%,"No
"
857,PPP1R1B,1,1,566,0.2%,"No
"
858,SGMS2,2,2,566,0.4%,"No
"
859,MINDY4,13,13,566,2.3%,"No
"
860,PARM1,1,1,566,0.2%,"No
"
861,CHD6,38,37,566,6.5%,"No
"
862,ZNF831,87,72,566,12.7%,"No
"
863,ABTB2,5,5,566,0.9%,"No
"
864,YIPF3,4,4,566,0.7%,"No
"
865,MOB4,2,2,566,0.4%,"No
"
866,FAR1,5,5,566,0.9%,"No
"
867,TMEM164,3,3,566,0.5%,"No
"
868,C20ORF85,5,5,566,0.9%,"No
"
869,POLI,5,5,566,0.9%,"No
"
870,CHEK2,10,10,566,1.8%,"Yes
"
871,SLITRK6,38,34,566,6.0%,"No
"
872,KLK8,10,10,566,1.8%,"No
"
873,ZCCHC7,4,4,566,0.7%,"No
"
874,LOXL4,4,4,566,0.7%,"No
"
875,ZNF844,4,4,566,0.7%,"No
"
876,ZNF763,4,4,566,0.7%,"No
"
877,TECPR1,12,12,566,2.1%,"No
"
878,ZNF345,8,8,566,1.4%,"No
"
879,DCAF12,6,5,566,0.9%,"No
"
880,ARMC8,3,3,566,0.5%,"No
"
881,BRMS1,2,2,566,0.4%,"No
"
882,FAM149A,9,9,566,1.6%,"No
"
883,CTRB2,1,1,566,0.2%,"No
"
884,DDX20,4,4,566,0.7%,"No
"
885,TREX2,6,6,566,1.1%,"No
"
886,HDX,20,20,566,3.5%,"No
"
887,PLPBP,3,3,566,0.5%,"No
"
888,SLC49A3,3,3,566,0.5%,"No
"
889,APOOL,5,5,566,0.9%,"No
"
890,FZD10,29,29,566,5.1%,"No
"
891,AKAP13,22,22,566,3.9%,"No
"
892,ELMOD3,2,1,566,0.2%,"No
"
893,IRAK3,4,4,566,0.7%,"No
"
894,POLR1B,11,11,566,1.9%,"No
"
895,AKAP10,4,4,566,0.7%,"No
"
896,AKAP11,15,14,566,2.5%,"No
"
897,SLA2,2,2,566,0.4%,"No
"
898,OR2Z1,9,9,566,1.6%,"No
"
899,BACE2,5,5,566,0.9%,"No
"
900,TXN2,1,1,566,0.2%,"No
"
901,FBXL2,2,2,566,0.4%,"No
"
902,PROKR2,13,13,566,2.3%,"No
"
903,TMEM184B,4,4,566,0.7%,"No
"
904,OR4Q3,30,30,566,5.3%,"No
"
905,ZIM3,20,19,566,3.4%,"No
"
906,OSCAR,3,3,566,0.5%,"No
"
907,ARIH1,3,3,566,0.5%,"No
"
908,DMBX1,14,14,566,2.5%,"No
"
909,DNAJB5,3,3,566,0.5%,"No
"
910,MTO1,8,8,566,1.4%,"No
"
911,PRDX5,1,1,566,0.2%,"No
"
912,TPSG1,4,4,566,0.7%,"No
"
913,GBP4,21,21,566,3.7%,"No
"
914,OR4M1,27,25,566,4.4%,"No
"
915,GBP5,17,17,566,3.0%,"No
"
916,MTERF4,1,1,566,0.2%,"No
"
917,TOE1,3,3,566,0.5%,"No
"
918,TBC1D3B,3,3,566,0.5%,"No
"
919,RAB26,2,2,566,0.4%,"No
"
920,CIAO2A,2,2,566,0.4%,"No
"
921,NIPBL,32,29,566,5.1%,"No
"
922,METTL25,9,9,566,1.6%,"No
"
923,COG4,2,2,566,0.4%,"No
"
924,SETD3,4,4,566,0.7%,"Yes
"
925,GPR50-AS1,1,1,566,0.2%,"No
"
926,TRAPPC5,1,1,566,0.2%,"No
"
927,HECTD1,23,21,566,3.7%,"No
"
928,SULT4A1,8,8,566,1.4%,"No
"
929,POU2F3,3,3,566,0.5%,"No
"
930,NBPF14,16,15,566,2.7%,"No
"
931,MGAT4C,20,20,566,3.5%,"No
"
932,FCRL1,25,23,566,4.1%,"No
"
933,FCRL3,23,21,566,3.7%,"No
"
934,LRRC42,5,5,566,0.9%,"No
"
935,POMK,7,6,566,1.1%,"No
"
936,USP48,14,14,566,2.5%,"No
"
937,SPDEF,2,2,566,0.4%,"No
"
938,VAX2,5,5,566,0.9%,"No
"
939,BAMBI,5,5,566,0.9%,"No
"
940,RHBDD3,2,2,566,0.4%,"No
"
941,C20ORF141,1,1,566,0.2%,"No
"
942,TTLL1,5,5,566,0.9%,"No
"
943,SLC39A6,13,13,566,2.3%,"No
"
944,LMOD1,6,6,566,1.1%,"No
"
945,GCA,3,3,566,0.5%,"No
"
946,SNX29P2,1,1,566,0.2%,"No
"
947,LINC02903,6,5,566,0.9%,"No
"
948,LIPJ,3,3,566,0.5%,"No
"
949,SIRPD,5,5,566,0.9%,"No
"
950,ATXN10,1,1,566,0.2%,"No
"
951,TAFA5,2,2,566,0.4%,"No
"
952,NOCT,2,2,566,0.4%,"No
"
953,KLK5,10,9,566,1.6%,"No
"
954,CCDC148,12,11,566,1.9%,"No
"
955,NPIPB15,2,2,566,0.4%,"No
"
956,SPRED2,5,5,566,0.9%,"No
"
957,NPIPB4,3,3,566,0.5%,"No
"
958,SAMM50,5,3,566,0.5%,"No
"
959,NPIPB7,2,2,566,0.4%,"No
"
960,GPR146,1,1,566,0.2%,"No
"
961,TBC1D20,3,3,566,0.5%,"No
"
962,WDR6,7,7,566,1.2%,"No
"
963,KCTD7,3,3,566,0.5%,"No
"
964,SLC2A6,2,2,566,0.4%,"No
"
965,TREH,1,1,566,0.2%,"No
"
966,MAP4K1,18,18,566,3.2%,"No
"
967,MAP4K5,1,1,566,0.2%,"No
"
968,RASSF1,2,2,566,0.4%,"No
"
969,INMT,10,9,566,1.6%,"No
"
970,STAB1,18,17,566,3.0%,"No
"
971,EFR3A,9,8,566,1.4%,"No
"
972,RTF1,5,5,566,0.9%,"No
"
973,SLC35D1,4,4,566,0.7%,"No
"
974,RBM46,8,8,566,1.4%,"No
"
975,OR2A25,22,20,566,3.5%,"No
"
976,CRPPA,4,4,566,0.7%,"No
"
977,CLEC4F,19,17,566,3.0%,"No
"
978,NKD2,7,7,566,1.2%,"No
"
979,TPRG1L,3,3,566,0.5%,"No
"
980,SAMD8,2,2,566,0.4%,"No
"
981,WDR43,3,3,566,0.5%,"No
"
982,ZIC5,8,8,566,1.4%,"No
"
983,SNX13,9,9,566,1.6%,"No
"
984,CCNB3,35,32,566,5.7%,"Yes
"
985,SLC25A26,1,1,566,0.2%,"No
"
986,MAPK8IP3,7,7,566,1.2%,"No
"
987,SLC45A3,7,6,566,1.1%,"Yes
"
988,GGA3,3,3,566,0.5%,"No
"
989,RHPN2,7,7,566,1.2%,"No
"
990,MPRIP,6,6,566,1.1%,"No
"
991,NUP205,25,25,566,4.4%,"No
"
992,SLC22A16,16,16,566,2.8%,"No
"
993,NISCH,11,11,566,1.9%,"No
"
994,PKP3,3,3,566,0.5%,"No
"
995,CELF3,4,4,566,0.7%,"No
"
996,NAT2,5,5,566,0.9%,"No
"
997,SERPINA3,20,19,566,3.4%,"No
"
998,CEP250,16,15,566,2.7%,"No
"
999,ZBTB34,7,7,566,1.2%,"No
"
1000,AADAC,6,6,566,1.1%,"No
"
1001,WBP4,6,6,566,1.1%,"No
"
1002,AAMP,3,3,566,0.5%,"No
"
1003,AANAT,1,1,566,0.2%,"No
"
1004,AARS1,5,5,566,0.9%,"No
"
1005,ABCB8,14,12,566,2.1%,"No
"
1006,WIF1,4,4,566,0.7%,"Yes
"
1007,ABAT,12,12,566,2.1%,"No
"
1008,SEC23IP,14,13,566,2.3%,"No
"
1009,ABCA1,20,19,566,3.4%,"No
"
1010,CEP68,3,3,566,0.5%,"No
"
1011,PASK,13,13,566,2.3%,"Yes
"
1012,RGL1,10,10,566,1.8%,"No
"
1013,LRRIQ3,38,32,566,5.7%,"No
"
1014,ERICH3,102,87,566,15.4%,"No
"
1015,TYW3,4,4,566,0.7%,"No
"
1016,NKD1,7,7,566,1.2%,"No
"
1017,TTLL12,3,3,566,0.5%,"No
"
1018,RAB42,1,1,566,0.2%,"No
"
1019,GPD1L,6,6,566,1.1%,"No
"
1020,ABRAXAS2,3,3,566,0.5%,"No
"
1021,DNAJC14,8,8,566,1.4%,"No
"
1022,METAP1,3,3,566,0.5%,"No
"
1023,EAF1,1,1,566,0.2%,"No
"
1024,ZCCHC14,8,7,566,1.2%,"No
"
1025,LPIN1,4,3,566,0.5%,"No
"
1026,SEPTIN8,2,2,566,0.4%,"No
"
1027,ANXA10,4,4,566,0.7%,"No
"
1028,SUPT16H,11,9,566,1.6%,"No
"
1029,ABCA2,24,21,566,3.7%,"No
"
1030,ABCA3,14,12,566,2.1%,"No
"
1031,ABCB7,14,14,566,2.5%,"No
"
1032,IRX2-DT,2,2,566,0.4%,"No
"
1033,ABCF1,6,6,566,1.1%,"No
"
1034,IRX2,16,16,566,2.8%,"No
"
1035,ABCA4,17,17,566,3.0%,"No
"
1036,ERLIN2,6,6,566,1.1%,"No
"
1037,ABL1,9,8,566,1.4%,"Yes
"
1038,AOC1,16,16,566,2.8%,"No
"
1039,NUDT6,2,2,566,0.4%,"No
"
1040,ABL2,16,16,566,2.8%,"Yes
"
1041,ABO,1,1,566,0.2%,"No
"
1042,NUDT5,3,3,566,0.5%,"No
"
1043,ABR,6,6,566,1.1%,"No
"
1044,NUDT4,1,1,566,0.2%,"No
"
1045,ZC3H3,14,13,566,2.3%,"No
"
1046,ASB17,13,13,566,2.3%,"No
"
1047,BTNL9,8,8,566,1.4%,"No
"
1048,SSPOP,5,5,566,0.9%,"No
"
1049,FCHO1,9,9,566,1.6%,"No
"
1050,PCGF6,1,1,566,0.2%,"No
"
1051,ZIC4,43,38,566,6.7%,"No
"
1052,CABS1,16,16,566,2.8%,"No
"
1053,QRFPR,8,8,566,1.4%,"No
"
1054,STON2,18,17,566,3.0%,"No
"
1055,ZZEF1,21,21,566,3.7%,"No
"
1056,ANKLE2,11,11,566,1.9%,"No
"
1057,C4ORF17,9,9,566,1.6%,"No
"
1058,ZCRB1,5,5,566,0.9%,"No
"
1059,DCUN1D4,5,5,566,0.9%,"No
"
1060,PRAM1,5,5,566,0.9%,"No
"
1061,LRCH1,5,5,566,0.9%,"No
"
1062,PCBD2,1,1,566,0.2%,"No
"
1063,SOX21,2,2,566,0.4%,"No
"
1064,ARL6,2,2,566,0.4%,"No
"
1065,KRTAP13-1,8,8,566,1.4%,"No
"
1066,PSIP1,7,7,566,1.2%,"Yes
"
1067,SLC41A2,4,4,566,0.7%,"No
"
1068,FSTL1,3,3,566,0.5%,"No
"
1069,USP44,4,4,566,0.7%,"No
"
1070,ACAA1,2,2,566,0.4%,"No
"
1071,WDHD1,8,7,566,1.2%,"No
"
1072,ACACA,19,19,566,3.4%,"No
"
1073,ACACB,32,26,566,4.6%,"No
"
1074,ACADL,5,5,566,0.9%,"No
"
1075,ACADM,9,9,566,1.6%,"No
"
1076,ACADS,1,1,566,0.2%,"No
"
1077,STRAP,2,2,566,0.4%,"No
"
1078,MARVELD2,6,6,566,1.1%,"No
"
1079,ACADSB,3,3,566,0.5%,"No
"
1080,FAM107A,2,2,566,0.4%,"No
"
1081,ACADVL,2,2,566,0.4%,"No
"
1082,ADAMTS7,21,21,566,3.7%,"No
"
1083,OR9K2,7,7,566,1.2%,"No
"
1084,ACAT1,2,2,566,0.4%,"No
"
1085,INSL6,3,3,566,0.5%,"No
"
1086,TTLL13,4,4,566,0.7%,"No
"
1087,ACAT2,1,1,566,0.2%,"No
"
1088,ADAMTS6,14,13,566,2.3%,"No
"
1089,CLCC1,2,2,566,0.4%,"No
"
1090,DQX1,8,8,566,1.4%,"No
"
1091,SEPTIN6,11,11,566,1.9%,"Yes
"
1092,TBC1D9,12,12,566,2.1%,"No
"
1093,TSPAN11,8,8,566,1.4%,"No
"
1094,FRMD4B,4,4,566,0.7%,"No
"
1095,GRAMD4,8,8,566,1.4%,"No
"
1096,CIC,10,10,566,1.8%,"Yes
"
1097,NCDN,5,5,566,0.9%,"No
"
1098,BAZ1A,10,10,566,1.8%,"No
"
1099,BAZ2A,11,7,566,1.2%,"No
"
1100,ZNF277,4,4,566,0.7%,"No
"
1101,LZTS1,17,16,566,2.8%,"No
"
1102,PIRT,4,4,566,0.7%,"No
"
1103,ASIC2,14,14,566,2.5%,"No
"
1104,ASIC1,5,5,566,0.9%,"No
"
1105,AMER1,48,39,566,6.9%,"Yes
"
1106,ACHE,5,5,566,0.9%,"No
"
1107,ACLY,3,3,566,0.5%,"No
"
1108,ACO1,6,6,566,1.1%,"No
"
1109,CDC37,5,5,566,0.9%,"No
"
1110,ACR,2,2,566,0.4%,"No
"
1111,PKIG,1,1,566,0.2%,"No
"
1112,RASSF6,4,4,566,0.7%,"No
"
1113,IL1RAPL1,29,29,566,5.1%,"No
"
1114,AHSA2P,1,1,566,0.2%,"No
"
1115,CLASP2,7,6,566,1.1%,"No
"
1116,CAMTA2,3,3,566,0.5%,"No
"
1117,POGZ,4,4,566,0.7%,"No
"
1118,TMEM59L,6,6,566,1.1%,"No
"
1119,WIPF3,4,4,566,0.7%,"No
"
1120,COLGALT2,14,14,566,2.5%,"No
"
1121,RAD54B,8,8,566,1.4%,"No
"
1122,PLXND1,19,17,566,3.0%,"No
"
1123,ACAD11,9,9,566,1.6%,"No
"
1124,ATRIP,7,7,566,1.2%,"Yes
"
1125,DIXDC1,5,5,566,0.9%,"No
"
1126,RASGRP3,12,11,566,1.9%,"No
"
1127,LRRIQ1,60,52,566,9.2%,"No
"
1128,ATP10B,36,35,566,6.2%,"No
"
1129,WDR75,11,10,566,1.8%,"No
"
1130,TNKS1BP1,16,16,566,2.8%,"No
"
1131,RAB3GAP2,16,16,566,2.8%,"No
"
1132,CIPC,3,3,566,0.5%,"No
"
1133,DMC1,1,1,566,0.2%,"No
"
1134,KAT7,7,6,566,1.1%,"Yes
"
1135,DISP2,9,9,566,1.6%,"No
"
1136,GLMN,3,3,566,0.5%,"No
"
1137,ZNF394,5,5,566,0.9%,"No
"
1138,CFAP74,5,4,566,0.7%,"No
"
1139,DNAAF6,3,3,566,0.5%,"No
"
1140,ACO2,3,3,566,0.5%,"No
"
1141,TSPYL5,5,5,566,0.9%,"No
"
1142,ACOX1,6,6,566,1.1%,"No
"
1143,HHLA2,4,4,566,0.7%,"No
"
1144,ITPRIP,8,8,566,1.4%,"No
"
1145,ACP1,3,3,566,0.5%,"No
"
1146,HHLA3,1,1,566,0.2%,"No
"
1147,UNK,6,6,566,1.1%,"No
"
1148,ACP2,3,3,566,0.5%,"No
"
1149,ACP5,4,3,566,0.5%,"No
"
1150,BVES,7,7,566,1.2%,"No
"
1151,ACP3,7,7,566,1.2%,"No
"
1152,MYOM3,20,20,566,3.5%,"No
"
